matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,timePlay,winloss,top1,jug1,mid1,adc1,sp1,top2,jug2,mid2,adc2,sp2
NA1_4246445775,1,1,1,0,-1224,-623,2655,2015,-650,1664,100,Malphite,Diana,Zed,Aphelios,Soraka,Nasus,Volibear,Sylas,Jinx,Lux
NA1_4254242741,0,1,1,0,1661,-1172,-1474,-170,-307,1906,200,Tryndamere,JarvanIV,Neeko,Vayne,Rakan,Shen,MasterYi,Sett,Kaisa,Thresh
NA1_4234820184,0,1,0,0,-379,536,878,684,442,1605,200,Renekton,Hecarim,Ahri,Jinx,TahmKench,Pantheon,Nidalee,Yasuo,Kaisa,Nautilus
NA1_4239791055,0,2,1,0,3118,411,-1607,-2949,-1538,1585,200,Katarina,Graves,Irelia,Lucian,Nami,Jax,Viego,Orianna,Draven,Lulu
NA1_4239906623,0,1,0,1,-466,-1920,-1941,-917,-654,969,200,Swain,Diana,Yone,Zeri,Seraphine,Vladimir,Kindred,Renekton,Jinx,Yuumi
NA1_4258284071,1,0,0,0,444,-1185,-769,-1443,-1250,1633,200,Riven,Viego,Ahri,Lucian,Nasus,Jayce,Singed,Zed,Tristana,Yuumi
NA1_4254575765,0,2,0,0,-363,1262,1352,567,74,1925,200,Viego,Nocturne,Neeko,Jinx,Senna,Sett,Lillia,Lucian,Zeri,Zyra
NA1_4239258149,0,0,0,0,0,0,0,0,0,195,200,Riven,Hecarim,Caitlyn,Vex,Camille,Zac,Orianna,Zeri,Yuumi,
NA1_4255194598,1,0,1,0,2591,-15,1788,424,829,1606,100,Jax,Kayn,Orianna,MissFortune,Zyra,Kayle,Hecarim,Diana,Ezreal,Seraphine
NA1_4235010984,0,1,1,0,1280,-1027,-219,-151,780,2125,100,Lillia,Rammus,Pyke,Caitlyn,Karma,Garen,Khazix,Katarina,Jhin,Lux
NA1_4241714061,0,1,1,0,2705,1466,-2299,1265,889,1288,100,Darius,Diana,Pantheon,Jhin,Nami,Malphite,LeeSin,Katarina,Ezreal,Yuumi
NA1_4255801634,0,1,0,0,-2700,-1504,2820,918,317,1940,100,Warwick,Amumu,Yone,Zeri,Senna,Yorick,DrMundo,Cassiopeia,Samira,Bard
NA1_4252558106,2,0,1,0,1573,1660,1440,166,1709,1548,100,Tryndamere,JarvanIV,Katarina,Jinx,Seraphine,Nasus,MonkeyKing,Yasuo,Xerath,Leona
NA1_4236605900,0,1,0,0,-1400,-1696,-2335,-514,-176,915,200,Akali,Khazix,Yone,Draven,Nunu,Shen,Shaco,Ahri,Sivir,Nautilus
NA1_4247861414,0,1,1,0,-1373,652,2750,-750,-1004,2048,100,Sion,FiddleSticks,Annie,MissFortune,Seraphine,Veigar,Viego,Lux,Jhin,Zilean
NA1_4246452462,2,0,1,0,1985,1389,19,-1866,-799,1886,200,Irelia,RekSai,Vladimir,Vayne,Morgana,Riven,Talon,Viktor,Jinx,Lulu
NA1_4253823489,2,0,1,0,2829,3011,-53,5127,1663,907,100,Riven,Kindred,Akali,Ezreal,Pantheon,Mordekaiser,Warwick,Malzahar,Karma,
NA1_4235933593,0,1,0,1,1119,-73,-455,-1579,-86,2081,100,Tryndamere,Vi,Yasuo,Karthus,Pyke,Sion,Diana,Akshan,Twitch,Xerath
NA1_4247887537,2,0,1,0,77,32,2098,1071,1511,1765,100,Teemo,Sejuani,Neeko,Ezreal,Lux,Yorick,Zed,TwistedFate,Varus,Sona
NA1_4241789171,0,2,0,0,-1405,-336,-319,-2174,-1181,2288,200,Urgot,Kayn,Katarina,Ashe,Zilean,Tryndamere,JarvanIV,Neeko,Caitlyn,Leona
NA1_4235688411,2,0,1,0,2892,886,1584,1315,-18,1495,100,Mordekaiser,MasterYi,Heimerdinger,Jinx,Bard,Trundle,Qiyana,Ahri,Kaisa,Pantheon
NA1_4256629830,0,1,0,1,459,-2667,-242,1676,1657,2013,200,Jax,Kindred,Vex,Lucian,Nami,Tryndamere,Nidalee,Sylas,Jhin,Thresh
NA1_4256045521,2,0,0,0,-574,-1258,-1816,371,-157,1471,200,Yorick,MasterYi,Akali,Jhin,Janna,DrMundo,Trundle,Kaisa,Sivir,Zac
NA1_4258430344,1,0,0,1,612,-306,2230,-908,-645,1907,100,Vayne,Rammus,Xerath,Xayah,Lux,Mordekaiser,LeeSin,Pantheon,Kaisa,Yuumi
NA1_4251574189,2,0,0,1,897,-261,-74,-2332,-945,1736,100,Graves,Volibear,Vex,Jinx,Galio,Fiora,LeeSin,Orianna,Jhin,Nautilus
NA1_4258070750,0,1,0,1,428,1436,906,-31,-16,2404,200,Volibear,Nocturne,Irelia,Lucian,Morgana,Aatrox,Ivern,Ziggs,Jinx,Ashe
NA1_4236817762,0,2,1,0,1242,2588,3154,1025,381,1585,100,Jayce,Kindred,Yasuo,Kaisa,Blitzcrank,Sion,Skarner,Anivia,MissFortune,Renata
NA1_4241578904,0,2,1,0,-1993,-2785,185,-164,-1180,1463,200,Mordekaiser,Sett,Akshan,Sivir,Annie,Trundle,Jax,Katarina,Ezreal,Xerath
NA1_4255292782,1,0,1,0,1317,-767,5,-23,-21,2168,100,Mordekaiser,MonkeyKing,Ahri,Swain,Zilean,Volibear,Sion,Veigar,Zeri,Quinn
NA1_4260283001,0,1,0,0,-142,1556,162,-2021,-114,2290,200,Malphite,LeeSin,Katarina,Caitlyn,Renata,Sion,Viego,Veigar,Tristana,Braum
NA1_4241848656,0,1,0,1,480,-4282,-3065,-1460,-2505,1081,200,Mordekaiser,Nunu,TwistedFate,Vayne,Xerath,Akali,JarvanIV,Sylas,Ashe,Pyke
NA1_4254544996,0,1,0,1,-117,-616,2468,-1717,881,2183,100,Jayce,LeeSin,Yasuo,Kaisa,Sona,Quinn,Hecarim,Ahri,Draven,Lux
NA1_4242662039,1,0,1,0,561,-523,133,1801,144,1586,100,Malphite,Warwick,Neeko,Samira,Blitzcrank,Ornn,MasterYi,Malzahar,Jinx,Renata
NA1_4241928565,0,1,0,0,568,2178,-1610,1807,1083,1819,100,Malphite,Ekko,Sylas,Jinx,Pyke,Gangplank,Shen,Ahri,Ashe,Senna
NA1_4242506146,1,1,0,1,-1166,448,-2125,-311,-163,940,200,Irelia,Kayn,Kassadin,Samira,TahmKench,Gwen,Teemo,Qiyana,Jinx,Zilean
NA1_4253557551,0,2,1,0,-1058,-867,303,-808,-514,1499,200,Gragas,RekSai,Chogath,Jhin,Karma,Camille,LeeSin,Ahri,Vayne,Alistar
NA1_4236391337,2,0,1,0,1400,1321,-1003,1760,889,1894,100,Camille,JarvanIV,Xerath,MissFortune,Sona,Kled,Skarner,Viktor,Ezreal,Renata
NA1_4243792777,2,0,1,0,-922,1280,479,1867,-445,1681,100,Garen,Vi,Ryze,Lucian,Nami,Irelia,Singed,Veigar,Sivir,KogMaw
NA1_4254990289,0,1,1,0,1872,644,1582,-2666,-1085,1690,100,Darius,FiddleSticks,Kaisa,Aphelios,Rell,Gangplank,Hecarim,TwistedFate,Jhin,Blitzcrank
NA1_4239395107,1,1,1,0,4096,1134,-3,-580,-715,1761,100,Aatrox,Kayn,Malzahar,Samira,Nautilus,DrMundo,Khazix,Galio,Jhin,Karma
NA1_4237673927,0,2,0,0,996,-497,-153,-2423,-1173,1464,200,Kayle,Zac,Talon,Zeri,Yuumi,Graves,Warwick,Viktor,Lucian,Morgana
NA1_4237610916,0,1,1,0,-1331,-775,-4167,-6340,-1475,1101,200,Camille,Graves,Yone,Jinx,Nami,Urgot,Kayn,Sylas,Draven,Renata
NA1_4259059728,1,0,1,0,-224,353,3016,709,718,1939,100,Sett,FiddleSticks,Tryndamere,Jhin,Morgana,DrMundo,Rammus,Cassiopeia,Kaisa,Lulu
NA1_4249863023,2,0,0,0,109,824,758,228,-653,2343,100,Sion,Ekko,Zed,Jhin,Nautilus,Mordekaiser,MonkeyKing,Ahri,Kalista,Soraka
NA1_4253111327,1,0,1,0,-118,-208,-368,2125,797,2652,100,Fiora,Nidalee,Viktor,Sivir,Morgana,Gnar,Sion,Kassadin,Caitlyn,Veigar
NA1_4248603578,0,1,1,0,1144,-300,-634,1325,1761,2095,200,Sion,Viego,Viktor,Sivir,Lux,Urgot,Karthus,Ekko,Lucian,Nautilus
NA1_4236295576,2,0,1,0,-20,-520,-2408,1334,1030,2111,200,MissFortune,LeeSin,Veigar,Sion,Xerath,Riven,Khazix,Brand,Jinx,Renata
NA1_4240577796,0,1,0,1,1053,882,2207,1576,1611,1812,100,Ekko,Nocturne,Urgot,Tristana,Thresh,Warwick,MasterYi,Xerath,Jinx,Blitzcrank
NA1_4258129084,0,1,1,0,-158,-233,402,852,643,1714,100,Shen,Nunu,Ekko,Samira,Pyke,Irelia,Shaco,Katarina,Twitch,Senna
NA1_4245704518,0,1,0,1,359,219,-64,-1858,381,1930,200,Ryze,Udyr,Katarina,Jhin,Morgana,Akali,Viego,Fizz,MissFortune,Nautilus
NA1_4245044527,1,0,1,0,539,769,1145,360,-120,1763,100,Sett,Kayn,Yone,Zeri,Ahri,Garen,LeeSin,Diana,Ezreal,Xerath
NA1_4258330172,0,2,0,1,-790,474,-416,-2854,-2336,1556,200,Viktor,Warwick,Yasuo,Vayne,Thresh,Illaoi,Khazix,Ekko,Lucian,Nami
NA1_4246307804,1,0,0,0,1806,-654,1007,-438,11,1834,200,Camille,LeeSin,Lissandra,Vayne,Blitzcrank,Jayce,Nasus,Veigar,Lucian,Braum
NA1_4237432474,0,2,1,0,319,1469,-192,482,23,1881,200,Yorick,Volibear,Akali,Jhin,TahmKench,Yone,Zac,Vladimir,Zeri,Lux
NA1_4237416703,2,0,0,1,-1621,-244,2688,1727,-11,1601,100,Mordekaiser,Khazix,Fizz,Jhin,Zilean,Tryndamere,Ekko,TwistedFate,Lucian,Nami
NA1_4249828866,1,0,1,0,2229,2038,1381,-411,580,1232,100,Darius,Mordekaiser,Azir,Jhin,Nautilus,Sett,Evelynn,Ahri,Vayne,Yuumi
NA1_4250755864,1,0,0,1,207,-422,-1539,1217,231,1817,100,Yorick,Vi,Qiyana,Vayne,Nami,Aatrox,XinZhao,Lulu,Twitch,Taric
NA1_4242184776,1,0,0,0,-3058,283,633,497,808,2375,100,Fiora,JarvanIV,Sylas,Kaisa,Soraka,Warwick,Graves,Kassadin,Jinx,Janna
NA1_4249730915,1,0,0,1,702,774,26,495,237,2138,100,Jayce,Shaco,Katarina,MissFortune,Braum,Riven,Diana,Teemo,Jhin,Morgana
NA1_4246473884,1,1,0,1,-1474,-837,1184,-417,736,2199,200,Aatrox,Volibear,Malzahar,Jinx,Lux,Sett,Rengar,Annie,Zeri,Janna
NA1_4243023342,1,1,1,0,1875,-124,-1797,-871,-4,1323,100,Tryndamere,Kindred,Malzahar,Jinx,Neeko,Malphite,Trundle,Akali,Draven,Yuumi
NA1_4251222941,2,0,0,0,549,-906,1257,3776,210,1704,200,Graves,Kayn,Annie,Samira,Nautilus,MonkeyKing,Trundle,Veigar,Tristana,Renata
NA1_4259162777,1,1,1,0,331,1125,343,2538,308,1216,100,Fiora,Kayn,Vex,Xayah,Blitzcrank,Quinn,Amumu,Brand,Tristana,Nautilus
NA1_4238827214,2,0,0,1,-762,-655,-1687,-549,-1154,2355,100,Ornn,LeeSin,Anivia,Ezreal,Xerath,Jayce,Graves,Ryze,Caitlyn,Lux
NA1_4255256608,1,0,0,1,-253,667,2019,-1503,-1096,1988,200,Gangplank,Amumu,Yasuo,Blitzcrank,Draven,Graves,Diana,Sylas,Jhin,Zyra
NA1_4257139242,1,0,1,0,1778,1083,2690,589,-16,1451,100,Illaoi,XinZhao,Irelia,Xayah,Rakan,Yone,Ekko,Vex,Jinx,Zilean
NA1_4244009676,0,0,0,0,0,0,0,0,0,192,200,Thresh,Singed,Sylas,Jax,Fiora,Lillia,Viego,Jhin,Shaco,
NA1_4250808239,0,1,1,0,-1240,1607,2693,59,-560,1805,100,Aatrox,Nocturne,Sion,Ashe,Lux,Akshan,MasterYi,Galio,Jhin,Heimerdinger
NA1_4239389456,1,0,0,0,-1811,220,-806,-668,-641,2252,100,Camille,Kayn,Fizz,Tristana,Renata,Sion,LeeSin,Shaco,Jhin,Leona
NA1_4244593420,0,1,0,0,-137,362,867,-2013,-43,2297,100,Sett,Sylas,KogMaw,Jhin,Nami,Irelia,Diana,Draven,Tristana,Yuumi
NA1_4250522543,0,1,1,0,-908,-709,-571,1138,1172,2008,200,Jayce,Viego,Kaisa,Vayne,Leona,Sion,Zac,Veigar,Jinx,Blitzcrank
NA1_4259477429,1,1,0,1,-2855,796,-300,803,744,2119,100,Jax,Volibear,Swain,Jhin,Renata,Tryndamere,RekSai,Ekko,Tristana,Alistar
NA1_4257645643,0,2,1,0,-2711,-811,-1027,-767,-1738,1622,200,Kled,FiddleSticks,Yone,Zeri,Lux,Leona,JarvanIV,Anivia,Jhin,Velkoz
NA1_4235080403,0,1,1,0,1128,-1528,916,-77,1001,2269,200,Sett,Shaco,Ahri,Twitch,RekSai,Urgot,Kayn,Karma,Jinx,Bard
NA1_4242320189,0,1,0,1,-450,295,-3455,-537,79,1871,200,Kayle,Viego,Irelia,Caitlyn,Lux,Mordekaiser,Karthus,Yone,Xayah,Rakan
NA1_4250902540,1,0,0,1,322,-509,-1143,-1178,-1647,1533,100,Vladimir,Hecarim,Orianna,Lucian,Yuumi,DrMundo,Viego,Lux,Draven,Pyke
NA1_4250239005,1,1,1,0,4037,926,-665,-310,190,1575,100,Jax,LeeSin,Corki,Caitlyn,Lux,Akali,Vayne,Yone,Anivia,Soraka
NA1_4247460998,1,1,0,0,785,2041,1193,1015,1246,1190,100,Malphite,Talon,Morgana,Vayne,Blitzcrank,Darius,MonkeyKing,Ahri,Caitlyn,Karma
NA1_4236295839,1,0,0,1,-1102,1887,1075,471,-249,1599,100,Yorick,Nidalee,Pyke,Caitlyn,Nami,Sett,LeeSin,Viktor,Jhin,Seraphine
NA1_4247771968,1,1,1,0,-613,1141,-955,1428,470,1766,200,Renekton,Vi,Syndra,Kaisa,Karma,Riven,Kayn,Veigar,Vayne,Nami
NA1_4235569763,0,1,0,1,-50,-765,-958,-436,-1043,1889,200,Camille,Taliyah,Malzahar,MissFortune,Morgana,Yorick,XinZhao,Fizz,Draven,Velkoz
NA1_4236637203,2,0,0,1,-649,-1073,1446,586,963,1447,200,Nasus,Evelynn,Vladimir,Yuumi,MissFortune,Yorick,Lillia,Yone,Jhin,Renata
NA1_4260573062,1,1,0,0,353,440,1015,-948,-1936,1716,100,Mordekaiser,Hecarim,Lucian,Kaisa,Soraka,Kayle,LeeSin,Akshan,Jhin,Brand
NA1_4243902070,2,0,0,1,2341,-71,-442,2787,539,1944,100,Tryndamere,Rammus,Fizz,Jinx,TahmKench,Urgot,Trundle,Chogath,Ezreal,Leona
NA1_4245728716,1,0,1,0,306,-2043,-37,68,-132,1192,200,Volibear,Warwick,Qiyana,Jinx,Swain,Rumble,Hecarim,Twitch,KogMaw,Lulu
NA1_4242089662,2,0,1,0,1834,-512,171,-775,-422,2106,100,Aatrox,Kindred,Vladimir,Jhin,Morgana,Kennen,Amumu,Leblanc,Caitlyn,Zyra
NA1_4248513114,2,0,0,0,824,-1141,3099,1601,-1787,1152,100,Riven,Kayn,Yone,Vayne,Soraka,MonkeyKing,Hecarim,Sylas,Seraphine,Twitch
NA1_4242103377,1,1,1,0,136,-786,-694,-2447,-946,1741,100,Camille,Volibear,Ahri,Zeri,Renata,Jax,Nidalee,Malzahar,Lucian,Karma
NA1_4245739965,0,1,0,0,-1514,-1227,-35,-811,-147,1740,200,Fiora,Graves,Ahri,MissFortune,Alistar,Karthus,Trundle,Jayce,Caitlyn,Taric
NA1_4241610915,1,0,0,1,-237,1225,101,-393,583,2026,100,Kayle,Trundle,Tristana,Jhin,Yuumi,Sion,Olaf,Ahri,Draven,Soraka
NA1_4248773521,0,1,0,1,-2632,-569,699,-1488,-2757,1505,200,Sett,Zed,Sion,Draven,Nautilus,Akshan,Ekko,Talon,Caitlyn,Senna
NA1_4249642037,0,1,1,0,-768,1521,942,1319,-861,1840,100,Akali,Viego,Kassadin,Tristana,Lulu,Aatrox,Kayn,Ahri,Ezreal,Karma
NA1_4243360195,1,0,1,0,-782,1619,301,-778,-21,1935,100,MonkeyKing,LeeSin,Veigar,Jhin,Lux,Sett,Graves,Viktor,Jinx,Yuumi
NA1_4249744649,0,1,0,0,-805,-26,-1655,-885,622,2360,100,Teemo,Zac,Yone,Caitlyn,Swain,Riven,LeeSin,Corki,Lucian,Nami
NA1_4249852096,0,1,1,0,300,236,-341,-1560,348,1795,200,Mordekaiser,Khazix,Katarina,Vayne,Senna,Gangplank,LeeSin,Vladimir,Samira,Renata
NA1_4256255273,1,0,1,0,1366,1040,1090,1744,-74,1363,100,Sett,MasterYi,Ahri,Jhin,Morgana,Jax,Hecarim,Corki,Vayne,Swain
NA1_4244317859,0,0,0,0,1472,73,-878,751,-348,1785,100,Fiora,Ryze,Viktor,Vayne,Zyra,Shen,Kindred,Fizz,Jinx,Bard
NA1_4235931313,0,1,0,1,-177,-1991,-1315,-1370,-3390,1258,200,MonkeyKing,Evelynn,Veigar,Caitlyn,Zilean,MasterYi,Khazix,Malzahar,Kaisa,Xerath
NA1_4256614071,1,0,0,1,-1211,-1775,2512,279,450,1828,100,Teemo,Kayn,Yone,Caitlyn,Lux,Sett,Tryndamere,Fizz,Jhin,Nami
NA1_4259421339,1,0,1,0,2579,-1401,3119,662,654,996,100,Darius,Taliyah,Irelia,Twitch,Lulu,Garen,LeeSin,Veigar,Zeri,Blitzcrank
NA1_4260136388,1,0,0,1,-2198,-710,-649,2216,747,1769,100,Volibear,Viego,Malzahar,Samira,Zac,Graves,Zed,Anivia,Veigar,Sona
NA1_4254970477,0,2,0,0,3739,1313,-1215,1115,405,2021,200,Sett,Graves,Kaisa,Lucian,Blitzcrank,Garen,MasterYi,Jayce,Sivir,Leona
NA1_4253106205,1,1,0,1,-1474,34,-516,757,-1009,2018,100,Nasus,Jax,Graves,Caitlyn,Lux,Malphite,Kayn,Pyke,Twitch,Seraphine
NA1_4258397998,1,0,0,0,677,148,-1844,466,226,1477,100,Camille,XinZhao,Ahri,Zeri,Lux,Riven,Hecarim,Akshan,Sivir,Yuumi
NA1_4254593316,1,0,0,1,2495,17,69,2695,629,1209,100,Irelia,RekSai,Ahri,MissFortune,Nautilus,Fiora,Viego,Diana,Samira,Swain
NA1_4251223913,1,1,0,1,-104,1078,634,-484,-892,1612,100,Camille,Vi,Akshan,Tristana,Karthus,Quinn,Volibear,Gangplank,Jinx,Neeko
NA1_4254910655,1,0,1,0,2656,705,3028,692,2194,1349,100,Akali,JarvanIV,Kassadin,Jhin,Zyra,Jax,Talon,Ahri,Zeri,Pyke
NA1_4250758003,0,2,1,0,-536,-1217,1159,-140,-231,1675,200,Teemo,Shaco,Yone,MissFortune,Lulu,Vladimir,Diana,Graves,Twitch,Janna
NA1_4246643835,0,0,0,1,-529,1293,-21,-11,153,1525,100,Mordekaiser,Graves,Akshan,Ezreal,Lulu,Fiora,Viego,Samira,Caitlyn,Karma
NA1_4247480946,1,0,0,1,-1674,-51,909,-1232,259,1756,200,Kassadin,Quinn,Kled,MissFortune,Lux,Sion,Viego,Pyke,Kaisa,Maokai
NA1_4258641061,1,1,0,1,855,-4192,-201,-793,631,1985,100,Yone,Vi,Zilean,Draven,Vex,Sylas,Diana,Katarina,Vayne,Pyke
NA1_4236244915,1,1,0,1,-755,-2876,-2024,426,1829,2266,200,Jax,Hecarim,Kassadin,Jinx,Pyke,Sett,Viego,Ahri,Caitlyn,Maokai
NA1_4254370547,1,0,0,0,1061,-1630,277,35,51,2594,100,Sion,Diana,Corki,Ashe,Lux,Aatrox,Hecarim,Ahri,Jhin,Zilean
NA1_4250622064,1,1,0,1,1556,541,-885,-1132,-2046,2314,100,Yorick,XinZhao,Kaisa,Lucian,Nami,Nasus,Shyvana,Viktor,Ezreal,Karma
NA1_4259516015,1,1,1,0,436,-402,2193,1739,1182,1548,100,Irelia,Hecarim,Vex,Jinx,Lux,Gnar,Warwick,Fizz,Kaisa,Soraka
NA1_4253991839,2,0,0,0,3113,-473,894,-1603,-152,1712,200,Pantheon,Ekko,Syndra,Caitlyn,Senna,Fiora,Rammus,Ahri,MissFortune,Karma
NA1_4239872541,2,0,0,1,-47,604,626,924,333,2259,100,Aatrox,Hecarim,Corki,MissFortune,Soraka,Jayce,Mordekaiser,Jhin,Veigar,Seraphine
NA1_4245429473,0,2,0,1,-1613,-2589,-456,-1488,-1415,1039,200,Darius,Nidalee,Senna,Caitlyn,Pyke,Irelia,Khazix,Veigar,Kaisa,Alistar
NA1_4240980929,0,1,1,0,1505,999,777,1219,208,1970,200,Sett,Olaf,Annie,Vayne,Blitzcrank,Kayle,Amumu,Diana,MissFortune,Alistar
NA1_4253592955,1,0,1,0,-882,1465,2042,3155,2184,1653,100,Renekton,LeeSin,Zoe,Zeri,Senna,Darius,Riven,Leblanc,Lucian,Ashe
NA1_4244172935,2,0,1,0,-2085,591,1392,-199,613,1735,100,Nasus,Ekko,Lux,Sivir,Senna,Chogath,Kayn,Kaisa,Zeri,Janna
NA1_4238833035,0,2,1,0,36,-1150,-3037,-166,844,1569,200,Chogath,JarvanIV,Ryze,Ezreal,Lux,Sion,XinZhao,Veigar,Jhin,Thresh
NA1_4248442131,2,0,0,0,991,413,1692,100,1727,1595,100,Camille,Rammus,Anivia,Ezreal,Lux,Graves,Ekko,Katarina,Kaisa,Pyke
NA1_4248134076,1,1,0,0,-3505,-785,-940,-1162,187,990,200,Yorick,MasterYi,Ahri,Vayne,Morgana,Aatrox,Nidalee,Viktor,Jhin,Karma
NA1_4242434835,1,0,1,0,531,931,-545,-1032,-367,2427,200,TahmKench,Kayn,Sylas,Jinx,Soraka,Yone,Hecarim,Alistar,Jhin,Lux
NA1_4240267962,1,1,0,1,-2516,-1353,-2373,1168,464,1532,200,Shen,LeeSin,Akali,Samira,Blitzcrank,Gwen,Viego,Talon,Vayne,Alistar
NA1_4257791884,1,1,1,0,-204,-221,639,2395,264,1229,100,Ryze,Ivern,Vayne,Jinx,Nautilus,Qiyana,Kindred,Malzahar,Kaisa,Karma
NA1_4249500602,1,1,0,0,-543,-247,-1043,-510,-877,1795,200,Fiora,Diana,Kaisa,Jhin,Nautilus,Garen,Rammus,Viktor,Ezreal,FiddleSticks
NA1_4245387383,0,0,0,0,0,0,0,0,0,194,100,Trundle,Ivern,Fizz,Jinx,Senna,Sion,Neeko,Ezreal,Thresh,
NA1_4250437416,1,0,1,0,593,399,-1049,2944,-647,2102,100,Darius,Shaco,Lissandra,Ezreal,Veigar,Akali,Volibear,Yasuo,Zeri,Yuumi
NA1_4243971189,1,1,0,1,1608,-1084,-1824,1753,-1323,2050,200,Shen,Kindred,Vladimir,Sivir,Brand,Nasus,Volibear,Garen,Jhin,Zyra
NA1_4245996753,2,0,0,1,867,-1985,1535,-565,620,1594,100,Teemo,Udyr,Syndra,Zeri,Renata,Singed,Kindred,Jayce,Veigar,Blitzcrank
NA1_4259068219,1,0,1,0,872,952,2070,-137,-772,2112,200,Kayle,Viego,Graves,Jinx,Shaco,Nasus,Ekko,Talon,Xayah,Xerath
NA1_4247974053,1,0,0,0,1340,-179,-1864,1705,850,1759,200,Sion,Volibear,Talon,Kaisa,Janna,Mordekaiser,Zac,Yone,Tristana,Lulu
